car_brand,car_model,lead_id,marketplace_id,marketplace_car_id,used_dealer_company_id,dealer_id,car_variant,car_engine,car_year,car_transmission,reserveprice,car_age,car_type,avg_reserveprice,brand_price_label
nissan,teana,934486,141267,293027,3590,3698,250 xv,2.5,2010,Auto,50000000,15,Sedan,87598766.04,Low
nissan,teana,933105,141267,293006,1034,1060,250 xv,2.5,2010,Auto,50000000,15,Sedan,87598766.04,Low
nissan,teana,933105,141261,291790,684,693,250 xv,2.5,2010,Auto,50000000,15,Sedan,87598766.04,Low
nissan,terra,946282,141288,297404,2206,2259,vl,2.5,2018,Auto,365500000,7,SUV,87598766.04,Low
nissan,terra,936442,141277,295114,5306,5414,vl,2.5,2019,Auto,430000000,6,SUV,87598766.04,Low
nissan,terra,941333,141283,296336,5457,5565,vl,2.5,2015,Auto,159000000,10,SUV,87598766.04,Low
nissan,terra,943485,141284,296528,5628,5183,vl,2.5,2018,Auto,365500000,7,SUV,87598766.04,Low
nissan,terra,943485,141284,296521,4519,4627,vl,2.5,2018,Auto,365500000,7,SUV,87598766.04,Low
nissan,terra,943485,141284,296527,1580,1629,vl,2.5,2018,Auto,365500000,7,SUV,87598766.04,Low
nissan,terra,930818,141282,295893,4279,4387,vl,2.5,2014,Auto,189500000,11,SUV,87598766.04,Low
nissan,terra,926424,141267,292984,3844,3952,vl,2.5,2018,Auto,365500000,7,SUV,87598766.04,Low
nissan,terra,925345,141249,289124,5167,5275,vl,2.5,2018,Auto,365500000,7,SUV,87598766.04,Low
nissan,terra,943485,141284,296768,5056,5118,vl,2.5,2018,Auto,365500000,7,SUV,87598766.04,Low
nissan,terrano,943485,141284,296527,5628,5736,sgx,2.4,2018,Auto,365500000,7,SUV,87598766.04,Low
nissan,trailblazer,938207,141272,294014,4177,4285,ltz,1.6,2008,Auto,40000000,17,SUV,87598766.04,Low
nissan,x-trail,941596,141283,296171,4471,4579,no variant,2,2016,Manual,100000000,9,SUV,87598766.04,Low
nissan,x-trail,931736,141254,290296,1473,1522,xt,2.5,2012,Auto,30000000,13,SUV,87598766.04,Low
nissan,x-trail,927376,141248,288889,4992,5100,xt,2.5,2010,Auto,100000000,15,SUV,87598766.04,Low
nissan,x-trail,929234,141251,289609,3887,3995,no variant,2,2019,Manual,140000000,6,SUV,87598766.04,Low
nissan,x-trail,946189,141297,298886,5094,5202,no variant,2,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,942784,141282,295943,5018,5126,xt,2.5,2010,Auto,90000000,15,SUV,87598766.04,Low
nissan,x-trail,925490,141262,292168,4709,4817,no variant,2.5,2015,Auto,188000000,10,SUV,87598766.04,Low
nissan,x-trail,929240,141259,291274,1865,1914,no variant,2,2011,Manual,30000000,14,SUV,87598766.04,Low
nissan,x-trail,940592,141282,295977,5111,5219,st,2.5,2015,Auto,158000000,10,SUV,87598766.04,Low
nissan,x-trail,947216,141294,298481,4919,5027,xt,2.5,2009,Auto,109000000,16,SUV,87598766.04,Low
nissan,x-trail,946750,141297,298891,190,176,no variant,2,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,936876,141271,293684,5281,5389,st autech,2.5,2010,Auto,90000000,15,SUV,87598766.04,Low
nissan,x-trail,929916,141255,290285,4710,4818,xt,2.5,2011,Auto,90000000,14,SUV,87598766.04,Low
nissan,x-trail,945575,141288,297370,5628,5736,xt,2.5,2010,Auto,65000000,15,SUV,87598766.04,Low
nissan,x-trail,929233,141251,289609,4709,4817,no variant,2.5,2019,Manual,140000000,6,SUV,87598766.04,Low
nissan,x-trail,927751,141265,292688,5264,5372,xt,2.5,2010,Auto,69500000,15,SUV,87598766.04,Low
nissan,x-trail,944519,141287,297186,5145,5253,no variant,2,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,933576,141261,292014,3397,3495,xt,2.5,2011,Auto,107000000,14,SUV,87598766.04,Low
nissan,x-trail,940931,141281,295653,4519,4627,no variant,2,2010,Auto,99500000,15,SUV,87598766.04,Low
nissan,x-trail,940592,141282,295977,5239,5347,no variant,2.5,2015,Auto,158000000,10,SUV,87598766.04,Low
nissan,x-trail,745305,141260,291560,4786,4894,xt,2.5,2000,Manual,30000000,25,SUV,87598766.04,Low
nissan,x-trail,945360,141288,297308,978,1004,st,2.5,2012,Auto,105000000,13,SUV,87598766.04,Low
nissan,x-trail,924818,141255,290487,1865,1914,xt,2.5,2011,Auto,85000000,14,SUV,87598766.04,Low
nissan,x-trail,940592,141282,295969,5342,5454,st,2.5,2015,Auto,158000000,10,SUV,87598766.04,Low
nissan,x-trail,944088,141286,296780,5628,5736,no variant,2,2014,Auto,112000000,11,SUV,87598766.04,Low
nissan,x-trail,941750,141283,296245,2459,2517,st autech,2.5,2010,Auto,100000000,15,SUV,87598766.04,Low
nissan,x-trail,941750,141283,296245,2685,2759,xt,2.5,2010,Auto,100000000,15,SUV,87598766.04,Low
nissan,x-trail,944519,141287,297226,5152,5260,xt,2.5,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,950250,141298,299149,4709,4817,st autech,2.5,2009,Auto,30000000,16,SUV,87598766.04,Low
nissan,x-trail,936876,141271,293684,5281,5389,xt,2.5,2010,Auto,90000000,15,SUV,87598766.04,Low
nissan,x-trail,950265,141301,299735,5336,5444,st autech,2.5,2011,Auto,90000000,14,SUV,87598766.04,Low
nissan,x-trail,945438,141300,299699,1209,1258,no variant,2,2013,Manual,100000000,12,SUV,87598766.04,Low
nissan,x-trail,927376,141248,288889,4477,4585,st autech,2.5,2010,Auto,100000000,15,SUV,87598766.04,Low
nissan,x-trail,949677,141260,291716,5192,5300,xt,2.5,2010,Auto,63000000,15,SUV,87598766.04,Low
nissan,x-trail,928691,141253,289946,1865,1914,no variant,2,2015,Auto,170000000,10,SUV,87598766.04,Low
nissan,x-trail,944519,141287,297226,5145,5253,no variant,2,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,927053,141256,290601,4548,4656,no variant,2,2013,Manual,129000000,12,SUV,87598766.04,Low
nissan,x-trail,944519,141287,296976,4277,4385,no variant,2,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,932784,141259,291443,3419,3517,xt,2.5,2007,Auto,50000000,18,SUV,87598766.04,Low
nissan,x-trail,923310,141268,293218,5029,5137,no variant,2,2015,Auto,129500000,10,SUV,87598766.04,Low
nissan,x-trail,923298,141248,288873,3590,3698,xt,2.5,2014,Manual,50000000,11,SUV,87598766.04,Low
nissan,x-trail,944518,141287,297226,5222,5330,no variant,2,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,940508,141278,295173,4364,4472,st,2.5,2014,Auto,170000000,11,SUV,87598766.04,Low
nissan,x-trail,926987,141291,298021,4315,4423,st,2.5,2014,Auto,170000000,11,SUV,87598766.04,Low
nissan,x-trail,934486,141267,293002,4702,4810,st autech,2.5,2010,Auto,50000000,15,SUV,87598766.04,Low
nissan,x-trail,946189,141297,298966,5328,5436,no variant,2,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,923151,141255,290460,2991,3073,xt,2.5,2010,Auto,69500000,15,SUV,87598766.04,Low
nissan,x-trail,946553,141294,298404,5245,5350,no variant,2,2011,Auto,90000000,14,SUV,87598766.04,Low
nissan,x-trail,933351,141282,295884,5589,5697,no variant,2.5,2015,Auto,188000000,10,SUV,87598766.04,Low
nissan,x-trail,950265,141301,299735,1166,1215,no variant,2,2011,Auto,90000000,14,SUV,87598766.04,Low
nissan,x-trail,945347,141296,298653,4795,4903,no variant,2,2014,Auto,153000000,11,SUV,87598766.04,Low
nissan,x-trail,934486,141267,293002,4276,4384,xt,2.5,2010,Auto,50000000,15,SUV,87598766.04,Low
nissan,x-trail,943258,141288,294356,3774,3882,no variant,2.5,2014,Auto,175000000,11,SUV,87598766.04,Low
nissan,x-trail,924333,141284,296386,5244,5352,no variant,2.5,2018,Auto,255000000,7,SUV,87598766.04,Low
nissan,x-trail,924338,141263,294608,5109,5217,xt,2.5,2010,Auto,85000000,15,SUV,87598766.04,Low
nissan,x-trail,933679,141262,292080,3362,3456,no variant,2,2016,Auto,90000000,9,SUV,87598766.04,Low
nissan,x-trail,941125,141278,295230,4344,4452,st autech,2.5,2007,Auto,50000000,18,SUV,87598766.04,Low
nissan,x-trail,941750,141283,296245,4537,4645,st,2.5,2010,Auto,100000000,15,SUV,87598766.04,Low
nissan,x-trail,933986,141263,292360,5033,5141,no variant,2,2015,Auto,175000000,10,SUV,87598766.04,Low
nissan,x-trail,927751,141265,292695,4743,4851,xt,2.5,2010,Auto,50000000,15,SUV,87598766.04,Low
nissan,x-trail,938633,141298,290526,3538,3638,xt,2.5,2012,Auto,68000000,13,SUV,87598766.04,Low
nissan,x-trail,925490,141262,292168,1580,1629,xt,2.5,2015,Auto,188000000,10,SUV,87598766.04,Low
nissan,x-trail,913323,141254,290101,3549,3657,xt,2.5,2010,Auto,50000000,15,SUV,87598766.04,Low
nissan,x-trail,940592,141282,295977,4797,4905,xt,2.5,2015,Auto,158000000,10,SUV,87598766.04,Low
nissan,x-trail,946442,141296,298811,1865,1914,no variant,2,2017,Manual,140000000,8,SUV,87598766.04,Low
nissan,x-trail,946137,141291,297981,4462,4570,no variant,2,2017,Auto,140000000,8,SUV,87598766.04,Low
nissan,x-trail,945569,141289,297561,4356,4464,no variant,2,2011,Manual,100000000,14,SUV,87598766.04,Low
nissan,x-trail,940005,141279,295434,4351,4459,no variant,2.5,2014,Auto,170000000,11,SUV,87598766.04,Low
nissan,x-trail,944092,141285,296699,5033,5141,st autech,2.5,2009,Auto,57000000,16,SUV,87598766.04,Low
nissan,x-trail,931535,141259,291460,3362,3456,xt,2.5,2008,Auto,55000000,17,SUV,87598766.04,Low
nissan,x-trail,913323,141254,290102,5374,5482,xt,2.5,2010,Auto,50000000,15,SUV,87598766.04,Low
nissan,x-trail,948100,141296,298728,5192,5300,no variant,2,2011,Manual,105000000,14,SUV,87598766.04,Low
nissan,x-trail,925490,141262,292168,4797,4905,st,2.5,2015,Auto,188000000,10,SUV,87598766.04,Low
nissan,x-trail,940953,141288,297332,4319,4427,no variant,2.5,2015,Auto,185000000,10,SUV,87598766.04,Low
nissan,x-trail,931938,141258,291068,397,383,no variant,2.5,2015,Auto,188000000,10,SUV,87598766.04,Low
nissan,x-trail,926723,141249,289228,4279,4387,no variant,2,2012,Auto,130000000,13,SUV,87598766.04,Low
nissan,x-trail,946743,141292,298304,4532,4640,no variant,2,2016,Manual,125000000,9,SUV,87598766.04,Low
nissan,x-trail,933105,141267,293004,1034,1060,xt,2.5,2010,Auto,50000000,15,SUV,87598766.04,Low
nissan,x-trail,944519,141287,297226,5672,5780,st autech,2.5,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,939564,141277,295140,4786,4894,no variant,2,2010,Auto,49500000,15,SUV,87598766.04,Low
nissan,x-trail,936424,141275,294559,4919,5027,st,2.5,2012,Auto,105000000,13,SUV,87598766.04,Low
nissan,x-trail,937124,141269,293207,1580,1629,st autech,2.5,2010,Auto,100000000,15,SUV,87598766.04,Low
nissan,x-trail,933078,141263,292378,5003,5111,no variant,2.5,2014,Auto,244000000,11,SUV,87598766.04,Low
nissan,x-trail,928015,141249,289187,4797,4905,xt,2.5,2010,Auto,50000000,15,SUV,87598766.04,Low
nissan,x-trail,945594,141301,299795,4279,4387,st,2.5,2014,Auto,170000000,11,SUV,87598766.04,Low
nissan,x-trail,927376,141248,288889,1166,1215,st,2.5,2010,Auto,100000000,15,SUV,87598766.04,Low
nissan,x-trail,945615,141289,297486,3374,3468,no variant,2.5,2012,Auto,200000000,13,SUV,87598766.04,Low
nissan,x-trail,929239,141296,298799,1166,1215,xt,2.5,2011,Manual,30000000,14,SUV,87598766.04,Low
nissan,x-trail,942950,141297,298969,2202,2255,no variant,2.5,2015,Auto,200000000,10,SUV,87598766.04,Low
nissan,x-trail,946189,141297,298963,2625,2698,no variant,2,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,945611,141287,297058,190,176,xt,2.5,2010,Auto,65000000,15,SUV,87598766.04,Low
nissan,x-trail,941125,141278,295230,3590,3698,xt,2.5,2007,Auto,50000000,18,SUV,87598766.04,Low
nissan,x-trail,940592,141282,295977,431,417,no variant,2,2015,Auto,158000000,10,SUV,87598766.04,Low
nissan,x-trail,944895,141289,297536,1580,1629,xt,2.5,2012,Auto,95000000,13,SUV,87598766.04,Low
nissan,x-trail,930629,141260,291554,5537,5645,xt,2.5,2010,Auto,60000000,15,SUV,87598766.04,Low
nissan,x-trail,903856,141275,294700,3788,3896,xt,2.5,2012,Auto,142000000,13,SUV,87598766.04,Low
nissan,x-trail,944900,141286,296880,4912,5020,st,2.5,2014,Auto,153000000,11,SUV,87598766.04,Low
nissan,x-trail,937124,141269,293402,5364,5473,xt,2.5,2010,Auto,100000000,15,SUV,87598766.04,Low
nissan,x-trail,933588,141261,291796,2827,2906,xt,2.5,2014,Auto,88000000,11,SUV,87598766.04,Low
nissan,x-trail,935893,141267,292896,5347,5455,no variant,2.5,2014,Auto,170000000,11,SUV,87598766.04,Low
nissan,x-trail,944519,141287,297156,3160,3252,no variant,2,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,936424,141275,294559,4919,5027,xt,2.5,2012,Auto,105000000,13,SUV,87598766.04,Low
nissan,x-trail,933576,141261,291799,1735,1784,xt,2.5,2011,Auto,110000000,14,SUV,87598766.04,Low
nissan,x-trail,933978,141263,292381,4351,4459,no variant,2.5,2015,Auto,185000000,10,SUV,87598766.04,Low
nissan,x-trail,925801,141256,290607,4276,4384,no variant,2,2012,Manual,45500000,13,SUV,87598766.04,Low
nissan,x-trail,947113,141298,299320,3605,3713,st autech,2.5,2012,Auto,125000000,13,SUV,87598766.04,Low
nissan,x-trail,946085,141263,292194,1473,1522,xt,2.5,2013,Auto,125000000,12,SUV,87598766.04,Low
nissan,x-trail,936876,141271,293689,4608,4716,xt,2.5,2011,Auto,107000000,14,SUV,87598766.04,Low
nissan,x-trail,940546,141277,295131,4513,4621,st autech,2.5,2008,Auto,55000000,17,SUV,87598766.04,Low
nissan,x-trail,938756,141288,297458,4697,4805,no variant,2,2015,Manual,100000000,10,SUV,87598766.04,Low
nissan,x-trail,931713,141259,291392,4797,4905,no variant,2,2011,Manual,95000000,14,SUV,87598766.04,Low
nissan,x-trail,937509,141287,297205,2393,2447,st autech,2.5,2008,Auto,74000000,17,SUV,87598766.04,Low
nissan,x-trail,933588,141261,291796,4471,4579,no variant,2,2014,Auto,89000000,11,SUV,87598766.04,Low
nissan,xenia,924659,141249,289139,4605,4713,r,1,2012,Manual,40000000,13,MPV,87598766.04,Low
toyota,voxy,926486,141267,292875,3554,3662,no variant,2,2011,Manual,49500000,14,MPV,49500000,Low
peugeot,207,930827,141260,291634,1865,1914,no variant,1.6,2008,Auto,40000000,17,Hatchback,48136363.64,Low
peugeot,207,930644,141256,290669,4279,4387,no variant,1.6,2011,Auto,40000000,14,Hatchback,48136363.64,Low
peugeot,207,931917,141259,291457,4481,4589,no variant,1.6,2011,Auto,40000000,14,Hatchback,48136363.64,Low
peugeot,207,946289,141289,297725,3362,3456,no variant,1.6,2011,Auto,40000000,14,Hatchback,48136363.64,Low
peugeot,207,933330,141269,292192,5456,5564,no variant,1.6,2002,Manual,14000000,23,Hatchback,48136363.64,Low
peugeot,207,946289,141289,297723,2624,2697,no variant,1.6,2011,Auto,40000000,14,Hatchback,48136363.64,Low
peugeot,207,928320,141263,292354,4356,4464,no variant,1.6,2012,Auto,60000000,13,Hatchback,48136363.64,Low
peugeot,207,931163,141259,291543,5230,5338,no variant,1.6,2014,Auto,90000000,11,Hatchback,48136363.64,Low
peugeot,207,946289,141289,297720,4315,4423,no variant,1.6,2011,Auto,40000000,14,Hatchback,48136363.64,Low
peugeot,207,935502,141268,293062,1735,1784,no variant,1.6,2011,Auto,40000000,14,Hatchback,48136363.64,Low
peugeot,207,947519,141297,299060,1166,1215,no variant,1.6,2017,Auto,70000000,8,Hatchback,48136363.64,Low
peugeot,207,946282,141289,297725,5661,5737,no variant,1.6,2011,Auto,40000000,14,Hatchback,48136363.64,Low
peugeot,207,933744,141260,291507,5516,5624,no variant,1.6,2013,Manual,65000000,12,Hatchback,48136363.64,Low
peugeot,207,948704,141297,298883,4797,4905,no variant,1.6,2011,Auto,40000000,14,Hatchback,48136363.64,Low
peugeot,207,936942,141291,298093,1166,1215,no variant,1.6,2011,Auto,40000000,14,Hatchback,48136363.64,Low
peugeot,207,928450,141251,289595,4567,4675,no variant,1.6,2012,Auto,60000000,13,Hatchback,48136363.64,Low
peugeot,207,937780,141286,296941,1166,1215,no variant,1.6,2012,Auto,65000000,13,Hatchback,48136363.64,Low
peugeot,207,944601,141286,296952,4471,4579,no variant,1.6,2012,Auto,60000000,13,Hatchback,48136363.64,Low
peugeot,207,946289,141289,297613,4608,4716,no variant,1.6,2011,Auto,40000000,14,Hatchback,48136363.64,Low
peugeot,c,944601,141287,297230,5457,5565,200 cgi,1.8,2012,Auto,60000000,13,MPV,48136363.64,Low
peugeot,c,934975,141275,294561,4512,4620,200 cgi (ckd),1.6,2008,Auto,40000000,17,MPV,48136363.64,Low
peugeot,ertiga,940818,141286,296846,4618,4726,gl,1.4,2011,Manual,35000000,14,MPV,48136363.64,Low
renault,kwid,928905,141254,290149,3774,3882,climber,1,2019,Auto,99500000,6,Hatchback,113227272.7,Medium
renault,kwid,922061,141256,290579,5628,5736,climber,1,2016,Auto,105000000,9,Hatchback,113227272.7,Medium
renault,kwid,931889,141258,291060,1473,1522,climber,1,2017,Auto,100000000,8,Hatchback,113227272.7,Medium
renault,kwid,939835,141275,294739,5178,5286,climber,1,2019,Auto,105000000,6,Hatchback,113227272.7,Medium
renault,triber,924045,141249,289097,1580,1629,rxz,1,2020,Auto,129500000,5,MPV,113227272.7,Medium
renault,triber,924082,141249,289126,4279,4387,rxz,1,2020,Auto,129500000,5,MPV,113227272.7,Medium
renault,triber,939489,141285,296750,5392,5500,rxz,1,2016,Manual,59000000,9,MPV,113227272.7,Medium
renault,triber,936790,141272,294037,4284,4392,rxz,1,2020,Auto,129500000,5,MPV,113227272.7,Medium
renault,triber,936790,141281,295706,3738,3846,rxz,1,2020,Auto,129500000,5,MPV,113227272.7,Medium
renault,triber,929029,141254,290040,5350,5458,rxz,1,2020,Auto,129500000,5,MPV,113227272.7,Medium
renault,triber,933800,141267,291975,684,693,rxz,1,2020,Auto,129500000,5,MPV,113227272.7,Medium
subaru,xv,920557,141255,290412,4251,4359,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,938832,141278,293863,3590,3698,i (awd),2,2003,Manual,30000000,22,SUV,87083333.33,Low
subaru,xv,935825,141261,293062,4251,4359,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,930627,141261,291795,1865,1914,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,924790,141264,292606,5336,5444,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,930327,141276,294815,1865,1914,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,930627,141257,290861,4954,5062,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,930627,141261,291994,4472,4580,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,946373,141291,298083,3248,3340,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,941708,141290,297812,431,417,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,930627,141261,291964,4468,4576,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,941071,141281,295670,4251,4357,i (awd),2,2011,Auto,90000000,14,SUV,87083333.33,Low
subaru,xv,938709,141287,297154,4992,5100,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,941463,141299,299336,4556,4664,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,930627,141257,290412,3663,3771,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,939667,141261,291967,3855,3963,i (awd),2,2013,Auto,50000000,12,SUV,87083333.33,Low
subaru,xv,930627,141257,290989,4472,4580,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,930627,141257,290908,1240,1289,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,924790,141264,292505,5281,5389,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,940594,141277,294975,4919,5027,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,931306,141259,291284,1101,1149,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv,927527,141259,291322,2533,2604,i (awd),2,2013,Auto,80000000,12,SUV,87083333.33,Low
subaru,xv,924790,141264,292488,4279,4387,i (awd),2,2013,Auto,90000000,12,SUV,87083333.33,Low
subaru,xv sport,942427,141282,295980,1473,1522,px,2,2015,Auto,130000000,10,SUV,87083333.33,Low
suzuki,a7,948100,141296,298782,4471,4579,tfsi,2,2011,Manual,65000000,14,Hatchback,87499349.24,Low
suzuki,aerio,937760,141274,294519,4351,4459,no variant,1.5,2010,Manual,40000000,15,Sedan,87499349.24,Low
suzuki,aerio,950080,141300,299713,978,1004,no variant,1.5,1996,Manual,20000000,29,Sedan,87499349.24,Low
suzuki,aerio,933028,141263,292207,4351,4459,no variant,1.5,2002,Manual,30000000,23,Sedan,87499349.24,Low
suzuki,aerio,938832,141276,294879,1398,1447,no variant,1.5,2003,Manual,30000000,22,Sedan,87499349.24,Low
suzuki,aerio,945785,141296,298775,2685,2759,no variant,1.5,2003,Manual,45000000,22,Sedan,87499349.24,Low
suzuki,aerio,900832,141263,292196,4251,4357,no variant,1.5,2004,Manual,40000000,21,Sedan,87499349.24,Low
suzuki,aerio,934950,141265,292811,4471,4579,no variant,1.5,2003,Manual,30000000,22,Sedan,87499349.24,Low
suzuki,aerio,945785,141296,298665,4620,4728,no variant,1.5,2001,Manual,30000000,24,Sedan,87499349.24,Low
suzuki,apv,934619,141271,293739,4279,4387,sgx luxury,1.5,2013,Auto,50000000,12,MPV,87499349.24,Low
suzuki,apv,942258,141281,295798,4697,4805,sgx luxury,1.5,2013,Auto,49500000,12,MPV,87499349.24,Low
suzuki,apv,922496,141276,294871,4992,5100,sgx luxury,1.5,2008,Auto,50000000,17,MPV,87499349.24,Low
suzuki,apv,924101,141262,292020,1718,1767,sgx luxury,1.5,2010,Manual,70000000,15,MPV,87499349.24,Low
suzuki,apv,946837,141292,298360,4525,4723,luxury,1.5,2016,Manual,30000000,9,MPV,87499349.24,Low
suzuki,apv,939411,141281,295609,5264,5372,gl arena,1.5,2012,Manual,58000000,13,MPV,87499349.24,Low
suzuki,apv,929739,141253,289835,5336,5444,sgx luxury,1.5,2016,Auto,80500000,9,MPV,87499349.24,Low
suzuki,apv,938905,141274,294384,4351,4459,gx arena,1.5,2016,Manual,70000000,9,MPV,87499349.24,Low
suzuki,apv,426608,141262,292189,4336,4444,sgx luxury,1.5,2009,Manual,30000000,16,MPV,87499349.24,Low
suzuki,apv,929641,141253,289936,1240,1289,sgx luxury,1.5,2012,Manual,70000000,13,MPV,87499349.24,Low
suzuki,apv,936380,141267,292950,5457,5565,gc415v dlx,1.5,2017,Manual,75000000,8,MPV,87499349.24,Low
suzuki,apv,933330,141267,299459,621,619,sgx luxury,1.5,2009,Manual,60000000,16,MPV,87499349.24,Low
suzuki,apv,929688,141259,291507,5003,5112,sgx luxury,1.5,2012,Manual,50000000,13,MPV,87499349.24,Low
suzuki,apv,93353,141263,292407,5029,5137,gx arena,1.5,2011,Manual,71000000,14,MPV,87499349.24,Low
suzuki,apv,918785,141254,290172,4471,4579,sgx arena,1.5,2011,Manual,70000000,14,MPV,87499349.24,Low
suzuki,apv,928102,141262,292024,4276,4384,luxury,1.5,2018,Auto,45000000,7,MPV,87499349.24,Low
suzuki,apv,941747,141296,298587,1735,1784,pick up fd ps,1.5,2015,Auto,55000000,10,MPV,87499349.24,Low
suzuki,apv,940974,141279,295461,5609,5716,sgx luxury,1.5,2011,Manual,50000000,14,MPV,87499349.24,Low
suzuki,apv,928064,141259,291391,4385,4493,gx arena,1.5,2014,Manual,50000000,11,MPV,87499349.24,Low
suzuki,apv,938044,141277,295151,3538,3638,gx arena,1.5,2020,Manual,130000000,5,MPV,87499349.24,Low
suzuki,apv,931422,141270,293611,4259,4367,sgx luxury,1.5,2013,Auto,80000000,12,MPV,87499349.24,Low
suzuki,apv,925604,141256,290639,4468,4576,sgx luxury,1.5,2009,Auto,50000000,16,MPV,87499349.24,Low
suzuki,apv,949420,141301,299781,4330,4438,gx arena,1.5,2012,Manual,60000000,13,MPV,87499349.24,Low
suzuki,apv,945360,141288,297306,4229,4337,sgx luxury,1.5,2013,Auto,55000000,12,MPV,87499349.24,Low
suzuki,apv,931409,141254,289793,3855,3963,sgx luxury,1.5,2009,Auto,50000000,16,MPV,87499349.24,Low
suzuki,apv,936380,141267,292950,4279,4387,gx arena,1.5,2017,Manual,75000000,8,MPV,87499349.24,Low
suzuki,apv,933941,141263,292341,4284,4393,pick up fd ps,1.5,2019,Manual,50000000,6,MPV,87499349.24,Low
suzuki,apv,924657,141264,292488,3203,3295,luxury,1.5,2017,Manual,75000000,8,MPV,87499349.24,Low
suzuki,apv,933604,141262,292049,4226,4334,pick up fd ps,1.5,2017,Manual,70000000,8,MPV,87499349.24,Low
suzuki,apv,927583,141289,297751,3605,3713,sgx luxury,1.5,2013,Auto,50000000,12,MPV,87499349.24,Low
suzuki,apv,941125,141279,295381,4351,4459,sgx luxury,1.5,2008,Auto,50000000,17,MPV,87499349.24,Low
suzuki,apv,924152,141292,298246,4709,4817,pick up fd ps,1.5,2010,Manual,50000000,15,MPV,87499349.24,Low
suzuki,apv,919913,141262,292175,1166,1215,gx arena,1.5,2004,Manual,40000000,21,MPV,87499349.24,Low
suzuki,apv,938044,141277,295152,2393,2447,luxury,1.5,2020,Manual,130000000,5,MPV,87499349.24,Low
suzuki,apv,939859,141276,294922,4310,4418,gx arena,1.5,2012,Auto,75000000,13,MPV,87499349.24,Low
suzuki,apv,935425,141265,292787,4148,4256,sgx luxury,1.5,2011,Auto,50000000,14,MPV,87499349.24,Low
suzuki,apv,948489,141300,299600,4461,4569,gl arena,1.5,2004,Manual,40000000,21,MPV,87499349.24,Low
suzuki,apv,926427,141258,291215,4318,4426,gl arena,1.5,2021,Auto,275000000,4,MPV,87499349.24,Low
suzuki,apv,940929,141277,295063,5129,5237,sgx luxury,1.5,2013,Auto,50000000,12,MPV,87499349.24,Low
suzuki,apv,935904,141269,293313,1735,1784,sgx luxury,1.5,2013,Auto,70000000,12,MPV,87499349.24,Low
suzuki,apv,933113,141261,292010,3470,3568,sgx luxury,1.5,2013,Auto,50000000,12,MPV,87499349.24,Low
suzuki,apv,938832,141276,294785,431,417,sgx luxury,1.5,2004,Manual,40000000,21,MPV,87499349.24,Low
suzuki,apv,941071,141286,296951,4912,5020,sgx luxury,1.5,2014,Auto,65000000,11,MPV,87499349.24,Low
suzuki,apv,930591,141258,291016,4797,4905,gx arena,1.5,2011,Manual,59000000,14,MPV,87499349.24,Low
suzuki,apv,945524,141277,295367,3554,3662,sgx luxury,1.5,2014,Manual,80000000,11,MPV,87499349.24,Low
suzuki,apv,934305,141267,292841,5317,5425,sgx luxury,1.5,2009,Manual,30000000,16,MPV,87499349.24,Low
suzuki,apv,925807,141256,290604,2625,2698,e,1.5,2012,Manual,35000000,13,MPV,87499349.24,Low
